### LOVD-version 3000-020 ### Full data download ### To import, do not remove or alter this header ###
# charset = UTF-8

## Genes ## Do not remove or alter this header ##
{{id}}	{{name}}	{{chromosome}}	{{chrom_band}}	{{refseq_genomic}}	{{refseq_UD}}	{{id_hgnc}}	{{id_entrez}}	{{id_omim}}
"12309"	"TMEM131"	"transmembrane protein 131"	"005"	"NM_015348.1"	"NP_056163.1"	"-229"	"6415"	"5652"	"98612354"	"98372799"
"12310"	"TMEM132A"	"transcript variant 1"	"001"	"NM_017870.3"	"NP_060340.2"	"-193"	"3327"	"3075"	"60691913"	"60704631"
"12311"	"TMEM132B"	"transmembrane protein 132B"	"001"	"NM_052907.2"	"NP_443139.2"	"-8"	"7570"	"3237"	"125811162"	"126143589"
"12312"	"TMEM132E"	"transmembrane protein 132E"	"001"	"NM_207313.1"	"NP_997196.1"	"-328"	"4041"	"2955"	"32907768"	"32966337"
"12313"	"TMEM133"	"transmembrane protein 133"	"001"	"NM_032021.2"	"NP_114410.1"	"-229"	"1627"	"390"	"100862811"	"100864666"
"12314"	"TMEM136"	"transcript variant 2"	"002"	"NM_174926.2"	"NP_777586.1"	"-494"	"3611"	"447"	"120195838"	"120204388"
"12315"	"TMEM141"	"transmembrane protein 141"	"001"	"NM_032928.3"	"NP_116317.1"	"-46"	"812"	"327"	"139685777"	"139687769"
"12316"	"TMEM143"	"transmembrane protein 143"	"004"	"NM_018273.2"	"NP_060743.2"	"-9"	"2240"	"1380"	"48867186"	"48835616"
"12317"	"TMEM144"	"transmembrane protein 144"	"002"	"NM_018342.4"	"NP_060812.2"	"-520"	"2798"	"1038"	"159131401"	"159176439"
"12318"	"TMEM145"	"transmembrane protein 145"	"001"	"NM_173633.2"	"NP_775904.2"	"-52"	"1727"	"1482"	"42817477"	"42829214"
"12319"	"TMEM150B"	"transmembrane protein 150B"	"003"	"NM_001085488.1"	"NP_001078957.1"	"-173"	"702"	"702"	"55836708"	"55824227"
"12320"	"TMEM151A"	"transmembrane protein 151A"	"001"	"NM_153266.3"	"NP_694998.1"	"-112"	"2418"	"1407"	"66059373"	"66064135"
"12321"	"TMEM151B"	"transmembrane protein 151B"	"001"	"NM_001137560.1"	"NP_001131032.1"	"1"	"4619"	"1701"	"44238480"	"44247182"
"12322"	"TMEM154"	"transmembrane protein 154"	"001"	"NM_152680.2"	"NP_689893.1"	"-232"	"2984"	"552"	"153601317"	"153547266"
"12323"	"TMEM155"	"transmembrane protein 155"	"001"	"NM_152399.2"	"NP_689612.2"	"-559"	"1757"	"393"	"122686340"	"122680085"
"12324"	"TMEM156"	"transmembrane protein 156"	"002"	"NM_024943.1"	"NP_079219.1"	"-108"	"1770"	"891"	"39034041"	"38968422"
"12325"	"TMEM158"	"transmembrane protein 158 (gene/pseudogene)"	"001"	"NM_015444.2"	"NP_056259.2"	"-295"	"1564"	"903"	"45267814"	"45265956"
"12326"	"TMEM159"	"transmembrane protein 159"	"003"	"NM_020422.4"	"NP_065155.3"	"-361"	"1546"	"486"	"21169912"	"21191937"
"12327"	"TMEM160"	"transmembrane protein 160"	"001"	"NM_017854.1"	"NP_060324.1"	"-10"	"645"	"567"	"47551882"	"47549167"
"12328"	"TMEM161A"	"transcript variant 1"	"002"	"NM_017814.2"	"NP_060284.1"	"-73"	"1754"	"1440"	"19249310"	"19230425"
"12329"	"TMEM161B"	"transmembrane protein 161B"	"002"	"NM_153354.3"	"NP_699185.1"	"-125"	"2469"	"1464"	"87564665"	"87491023"
"12330"	"TMEM163"	"transmembrane protein 163"	"002"	"NM_030923.4"	"NP_112185.1"	"-66"	"1827"	"870"	"135476571"	"135213330"
"12331"	"TMEM164"	"transcript variant 2"	"005"	"NM_032227.3"	"NP_115603.2"	"-339"	"5231"	"894"	"109246342"	"109421016"
"12332"	"TMEM167A"	"transmembrane protein 167A"	"001"	"NM_174909.4"	"NP_777569.1"	"-130"	"4457"	"219"	"82373272"	"82348665"
"12333"	"TMEM167B"	"transmembrane protein 167B"	"001"	"NM_020141.3"	"NP_064526.1"	"-92"	"2658"	"225"	"109633403"	"109639554"
"12334"	"TMEM168"	"transmembrane protein 168"	"003"	"NM_022484.4"	"NP_071929.3"	"-392"	"3559"	"2094"	"112430478"	"112405787"
"12335"	"TMEM169"	"transcript variant 3"	"003"	"NM_138390.3"	"NP_612399.1"	"-236"	"3135"	"894"	"216946589"	"216967506"
"12336"	"TMEM170A"	"transmembrane protein 170A"	"003"	"NM_145254.1"	"NP_660297.1"	"-86"	"974"	"435"	"75498584"	"75480917"
"12337"	"TMEM171"	"transcript variant 1"	"003"	"NM_173490.6"	"NP_775761.4"	"-204"	"1062"	"975"	"72416388"	"72427644"
"12338"	"TMEM173"	"transmembrane protein 173"	"002"	"NM_198282.2"	"NP_938023.1"	"-302"	"1873"	"1140"	"138862343"	"138855113"
"12339"	"TMEM174"	"transmembrane protein 174"	"002"	"NM_153217.2"	"NP_694949.1"	"-48"	"1710"	"732"	"72469023"	"72470970"
"12340"	"TMEM175"	"transmembrane protein 175"	"009"	"NM_032326.2"	"NP_115702.1"	"-98"	"1675"	"1515"	"926262"	"952444"
"12341"	"TMEM176A"	"transmembrane protein 176A"	"001"	"NM_018487.2"	"NP_060957.2"	"-78"	"960"	"708"	"150497854"	"150502208"
"12342"	"TMEM176B"	"transcript variant 1"	"001"	"NM_014020.3"	"NP_054739.3"	"-373"	"1057"	"813"	"150498448"	"150488375"
"12343"	"TMEM177"	"transcript variant 2"	"002"	"NM_030577.2"	"NP_085054.2"	"-132"	"1265"	"936"	"120436743"	"120439694"
"12344"	"TMEM178A"	"transcript variant 1"	"002"	"NM_152390.2"	"NP_689603.2"	"-80"	"1606"	"894"	"39893035"	"39945103"
"12345"	"TMEM178B"	"transmembrane protein 178B"	"001"	"NM_001195278.1"	"NP_001182207.1"	"-79"	"10479"	"885"	"140774032"	"141180180"
"12346"	"TMEM179"	"transmembrane protein 179"	"002"	"NM_207379.1"	"NP_997262.1"	"-19"	"1604"	"594"	"105071097"	"105060420"
"12347"	"TMEM179B"	"transmembrane protein 179B"	"002"	"NM_199337.2"	"NP_955369.1"	"-30"	"1013"	"660"	"62554874"	"62557872"
"12348"	"TMEM181"	"transmembrane protein 181"	"001"	"NM_020823.1"	"NP_065874.1"	"-11"	"5386"	"1839"	"158957468"	"159056467"
"12349"	"TMEM182"	"transmembrane protein 182"	"001"	"NM_144632.3"	"NP_653233.3"	"-187"	"3401"	"690"	"103378490"	"103434138"
"12350"	"TMEM183A"	"transmembrane protein 183A"	"003"	"NM_138391.4"	"NP_612400.3"	"-60"	"2160"	"1131"	"202976534"	"202993197"
"12351"	"TMEM183B"	"transmembrane protein 183B"	"001"	"NM_001079809.1"	"NP_001073277.1"	"-58"	"1648"	"1131"	"149701153"	"149699448"
"12352"	"TMEM184B"	"transcript variant 1"	"002"	"NM_012264.4"	"NP_036396.2"	"-209"	"3402"	"1224"	"38669040"	"38615298"
"12353"	"TMEM184C"	"transmembrane protein 184C"	"001"	"NM_018241.2"	"NP_060711.2"	"-569"	"2406"	"1317"	"148538539"	"148556674"
"12354"	"TMEM185A"	"transcript variant 1"	"002"	"NM_032508.2"	"NP_115897.1"	"-224"	"2508"	"1053"	"148713487"	"148678216"
"12355"	"TMEM185B"	"transmembrane protein 185B"	"001"	"NM_024121.2"	"NP_077026.2"	"-432"	"5506"	"1053"	"120980984"	"120975047"
"12356"	"TMEM187"	"transmembrane protein 187"	"001"	"NM_003492.2"	"NP_003483.1"	"-534"	"1133"	"786"	"153237991"	"153248646"
"12357"	"TMEM189"	"transcript variant 1"	"002"	"NM_199129.2"	"NP_954580.1"	"-161"	"2134"	"813"	"48770335"	"48740274"
"12358"	"TMEM189-UBE2V1"	"TMEM189-UBE2V1 readthrough"	"001"	"NM_199203.2"	"NP_954673.1"	"-161"	"2757"	"1113"	"48770335"	"48697661"
"12359"	"TMEM190"	"transmembrane protein 190"	"001"	"NM_139172.1"	"NP_631911.1"	"-18"	"575"	"534"	"55888204"	"55889612"
"12360"	"TMEM191B"	"transmembrane protein 191B"	"001"	"NM_001242313.1"	"NP_001229242.1"	"-179"	"1155"	"1041"	"20377669"	"20380440"
"12361"	"TMEM192"	"transmembrane protein 192"	"001"	"NM_001100389.1"	"NP_001093859.1"	"-99"	"4396"	"816"	"166034024"	"165997230"
"12362"	"TMEM196"	"transmembrane protein 196"	"001"	"NM_152774.3"	"NP_689987.3"	"-85"	"3279"	"519"	"19812404"	"19758938"
"12363"	"TMEM198"	"transmembrane protein 198"	"002"	"NM_001005209.1"	"NP_001005209.1"	"-394"	"1824"	"1083"	"220408745"	"220415317"
"12364"	"TMEM199"	"transmembrane protein 199"	"001"	"NM_152464.1"	"NP_689677.1"	"-7"	"1442"	"627"	"26684687"	"26689089"
"12365"	"TMEM200A"	"transcript variant 4"	"006"	"NM_052913.2"	"NP_443145.1"	"-2378"	"2645"	"1476"	"130758262"	"130764212"
"12366"	"TMEM200B"	"transcript variant 2"	"001"	"NM_001003682.3"	"NP_001003682.1"	"-74"	"2404"	"924"	"29450421"	"29445937"
"12367"	"TMEM200C"	"transmembrane protein 200C"	"002"	"NM_001080209.1"	"NP_001073678.1"	"-41"	"1879"	"1866"	"5892103"	"5890184"
"12368"	"TMEM201"	"transcript variant 2"	"002"	"NM_001010866.3"	"NP_001010866.1"	"-57"	"3850"	"1179"	"9648932"	"9665020"
"12369"	"TMEM203"	"transmembrane protein 203"	"001"	"NM_053045.1"	"NP_444273.1"	"-224"	"1333"	"411"	"140100090"	"140098534"
"12370"	"TMEM205"	"transcript variant 1"	"003"	"NM_198536.2"	"NP_940938.1"	"-686"	"609"	"570"	"11456981"	"11453452"
"12371"	"TMEM206"	"transcript variant 2"	"001"	"NM_018252.2"	"NP_060722.2"	"-168"	"1794"	"1053"	"212588267"	"212537816"
"12372"	"TMEM208"	"transmembrane protein 208"	"002"	"NM_014187.3"	"NP_054906.2"	"-106"	"688"	"522"	"67261016"	"67263182"
"12373"	"TMEM209"	"transmembrane protein 209"	"001"	"NM_032842.3"	"NP_116231.2"	"-123"	"3422"	"1686"	"129845338"	"129804555"
"12374"	"TMEM211"	"transmembrane protein 211"	"001"	"NM_001001663.1"	"NP_001001663.1"	"-25"	"482"	"390"	"25335314"	"25331208"
"12375"	"TMEM212"	"transmembrane protein 212"	"001"	"NM_001164436.1"	"NP_001157908.1"	"-35"	"1846"	"585"	"171561139"	"171577108"
"12376"	"TMEM213"	"transmembrane protein 213"	"002"	"NM_001085429.1"	"NP_001078898.1"	"-111"	"3279"	"324"	"138482739"	"138490769"
"12377"	"TMEM214"	"transcript variant 1"	"001"	"NM_017727.4"	"NP_060197.4"	"-110"	"2930"	"2070"	"27255774"	"27264565"
"12378"	"TMEM215"	"transmembrane protein 215"	"001"	"NM_212558.2"	"NP_997723.2"	"-365"	"5018"	"708"	"32783497"	"32789199"
"12379"	"TMEM216"	"transcript variant 1"	"003"	"NM_016499.5"	"NP_057583.2"	"-436"	"851"	"264"	"61159865"	"61166335"
"12380"	"TMEM217"	"transcript variant 1"	"003"	"NM_145316.3"	"NP_660359.2"	"-81"	"1509"	"690"	"37225413"	"37179954"
"12381"	"TMEM218"	"transcript variant 8"	"015"	"NM_001080546.2"	"NP_001074015.1"	"-453"	"3584"	"348"	"124981604"	"124964266"
"12382"	"TMEM219"	"transcript variant 1"	"001"	"NM_001083613.1"	"NP_001077082.1"	"-140"	"859"	"723"	"29973351"	"29984373"
"12383"	"TMEM220"	"transmembrane protein 220"	"002"	"NM_001004313.1"	"NP_001004313.1"	"-478"	"2614"	"483"	"10633646"	"10616639"
"12384"	"TMEM221"	"transmembrane protein 221"	"001"	"NM_001190844.1"	"NP_001177773.1"	"-105"	"1825"	"876"	"17559376"	"17546318"
"12385"	"TMEM223"	"transmembrane protein 223"	"001"	"NM_001080501.2"	"NP_001073970.1"	"-20"	"917"	"609"	"62559486"	"62557787"
"12386"	"TMEM225"	"transmembrane protein 225"	"001"	"NM_001013743.1"	"NP_001013765.1"	"-208"	"890"	"678"	"123756340"	"123753633"
"12387"	"TMEM229A"	"transmembrane protein 229A"	"001"	"NM_001136002.1"	"NP_001129474.1"	"-466"	"2088"	"1143"	"123673523"	"123670970"
"12388"	"TMEM230"	"transcript variant 1"	"007"	"NM_001009923.1"	"NP_001009923.1"	"-59"	"1505"	"552"	"5093733"	"5080484"
"12389"	"TMEM232"	"transmembrane protein 232"	"001"	"NM_001039763.3"	"NP_001034852.3"	"-135"	"3058"	"1974"	"110062450"	"109755197"
"12390"	"TMEM233"	"transmembrane protein 233"	"001"	"NM_001136534.1"	"NP_001130006.1"	"-390"	"1183"	"330"	"120031264"	"120079363"
"12391"	"TMEM234"	"transmembrane protein 234"	"005"	"NM_019118.3"	"NP_061991.3"	"-3"	"1079"	"423"	"32687926"	"32681798"
"12392"	"TMEM235"	"transcript variant 2"	"002"	"NM_001204211.1"	"NP_001191140.1"	"-624"	"1786"	"591"	"76227391"	"76237068"
"12393"	"TMEM237"	"transcript variant 2"	"002"	"NM_152388.3"	"NP_689601.2"	"-318"	"5274"	"1203"	"202507667"	"202484907"
"12394"	"TMEM238"	"transmembrane protein 238"	"001"	"NM_001190764.1"	"NP_001177693.1"	"1"	"662"	"531"	"55895627"	"55890612"
"12395"	"TMEM239"	"transmembrane protein 239"	"003"	"NM_001167670.1"	"NP_001161142.1"	"-97"	"604"	"459"	"2796976"	"2797804"
"12396"	"TMEM240"	"transmembrane protein 240"	"001"	"NM_001114748.1"	"NP_001108220.1"	"-14"	"1103"	"522"	"1475740"	"1470158"
"12397"	"TMEM241"	"transmembrane protein 241"	"002"	"NM_032933.4"	"NP_116322.3"	"-109"	"2885"	"891"	"21017925"	"20875977"
"12398"	"TMEM242"	"transmembrane protein 242"	"001"	"NM_018452.4"	"NP_060922.2"	"-722"	"4305"	"426"	"157745253"	"157710054"
"12399"	"TMEM246"	"transmembrane protein 246"	"003"	"NM_032342.1"	"NP_115718.1"	"-322"	"1767"	"1212"	"104249475"	"104237608"
"12400"	"TMEM251"	"transcript variant 1"	"002"	"NM_001098621.1"	"NP_001092091.1"	"-358"	"919"	"510"	"93651375"	"93653425"
"12401"	"TMEM252"	"transmembrane protein 252"	"001"	"NM_153237.1"	"NP_694969.1"	"-53"	"1192"	"513"	"71155783"	"71151496"
"12402"	"TMEM253"	"transmembrane protein 253"	"001"	"NM_001146683.1"	"NP_001140155.1"	"-406"	"1120"	"654"	"21567096"	"21571883"
"12403"	"TMF1"	"TATA element modulatory factor 1"	"001"	"NM_007114.2"	"NP_009045.2"	"-247"	"6632"	"3282"	"69101484"	"69068978"
"12404"	"TMIE"	"transmembrane inner ear"	"001"	"NM_147196.2"	"NP_671729.2"	"-155"	"1706"	"471"	"46742823"	"46752413"
"12405"	"TMIGD1"	"transmembrane and immunoglobulin domain containing 1"	"002"	"NM_206832.1"	"NP_996663.1"	"-73"	"1128"	"789"	"28661065"	"28643366"
"12406"	"TMIGD2"	"transcript variant 1"	"002"	"NM_144615.2"	"NP_653216.2"	"-46"	"1221"	"849"	"4302428"	"4292224"
"12407"	"TMLHE"	"transcript variant 1"	"001"	"NM_018196.3"	"NP_060666.1"	"-171"	"3790"	"1266"	"154842622"	"154718672"
"12408"	"TMLHE-AS1"	"TMLHE antisense RNA 1"	"001"	"NR_039991.1"	""	"1"	"1702"	"1702"	"154696201"	"154723771"
"12409"	"TMOD1"	"transcript variant 1"	"002"	"NM_003275.3"	"NP_003266.1"	"-213"	"3125"	"1080"	"100263921"	"100364025"
"12410"	"TMOD2"	"transcript variant 2"	"002"	"NM_001142885.1"	"NP_001136357.1"	"-221"	"8857"	"948"	"52043758"	"52108560"
"12411"	"TMOD3"	"tropomodulin 3 (ubiquitous)"	"001"	"NM_014547.4"	"NP_055362.1"	"-283"	"4387"	"1059"	"52121825"	"52204335"
"12412"	"TMOD4"	"tropomodulin 4 (muscle)"	"001"	"NM_013353.2"	"NP_037485.2"	"-190"	"1132"	"1038"	"151148547"	"151142463"
"12413"	"TMPO"	"transcript variant 1"	"003"	"NM_003276.2"	"NP_003267.1"	"-295"	"3377"	"2085"	"98909351"	"98929412"
"12414"	"TMPO-AS1"	"TMPO antisense RNA 1"	"001"	"NR_027157.1"	""	"1"	"3161"	"3161"	"98910004"	"98906751"
"12415"	"TMPPE"	"transcript variant 1"	"006"	"NM_001039770.2"	"NP_001034859.2"	"-191"	"3780"	"1362"	"33138293"	"33131908"
"12416"	"TMPRSS4"	"transcript variant 1"	"001"	"NM_019894.3"	"NP_063947.1"	"-291"	"3244"	"1314"	"117947727"	"117990558"
"12417"	"TMPRSS4-AS1"	"TMPRSS4 antisense RNA 1"	"004"	"NR_038318.1"	""	"1"	"382"	"382"	"117957508"	"117886487"
"12418"	"TMPRSS6"	"transmembrane protease, serine 6"	"002"	"NM_153609.2"	"NP_705837.1"	"-114"	"3077"	"2436"	"37499693"	"37461479"
"12419"	"TMPRSS7"	"transcript variant 1"	"003"	"NM_001042575.2"	"NP_001036040.2"	"-170"	"2339"	"2154"	"111758465"	"111800116"
"12420"	"TMPRSS9"	"transmembrane protease, serine 9"	"002"	"NM_182973.1"	"NP_892018.1"	"1"	"3180"	"3180"	"2389784"	"2426086"
"12421"	"TMPRSS11A"	"transcript variant 1"	"002"	"NM_182606.3"	"NP_872412.3"	"-121"	"2307"	"1266"	"68829232"	"68776019"
"12422"	"TMPRSS11B"	"transmembrane protease, serine 11B"	"001"	"NM_182502.3"	"NP_872308.2"	"-136"	"2509"	"1251"	"69111412"	"69092371"
"12423"	"TMPRSS11BNL"	"TMPRSS11B N-terminal like"	"001"	"NM_001129907.2"	"NP_001123379.1"	"-167"	"3035"	"318"	"69083798"	"69054242"
"12424"	"TMPRSS11D"	"transmembrane protease, serine 11D"	"001"	"NM_004262.2"	"NP_004253.1"	"-65"	"2718"	"1257"	"68749716"	"68686594"
"12425"	"TMPRSS11E"	"transmembrane protease, serine 11E"	"001"	"NM_014058.3"	"NP_054777.2"	"-64"	"2072"	"1272"	"69313167"	"69363322"
"12426"	"TMPRSS11F"	"transmembrane protease, serine 11F"	"001"	"NM_207407.2"	"NP_997290.2"	"-49"	"2028"	"1317"	"68995587"	"68918916"
"12427"	"TMPRSS11GP"	"transmembrane protease, serine 11G, pseudogene"	"001"	"NR_033737.2"	""	"1"	"341"	"341"	"68863157"	"68857530"
"12428"	"TMPRSS12"	"transmembrane (C-terminal) protease, serine 12"	"001"	"NM_182559.2"	"NP_872365.1"	"-47"	"1418"	"1047"	"51236701"	"51281667"
"12429"	"TMPRSS13"	"transcript variant 1"	"002"	"NM_001077263.2"	"NP_001070731.1"	"-146"	"3302"	"1704"	"117800168"	"117771356"
"12430"	"TMSB4X"	"thymosin beta 4, X-linked"	"001"	"NM_021109.3"	"NP_066932.1"	"-78"	"551"	"135"	"12993226"	"12995346"
"12431"	"TMSB4Y"	"thymosin beta 4, Y-linked"	"001"	"NM_004202.2"	"NP_004193.1"	"-769"	"900"	"135"	"15815447"	"15817904"
"12432"	"TMSB10"	"thymosin beta 10"	"001"	"NM_021103.3"	"NP_066926.1"	"-95"	"387"	"135"	"85132763"	"85133799"
"12433"	"TMSB15A"	"thymosin beta 15a"	"001"	"NM_021992.2"	"NP_068832.1"	"-123"	"543"	"138"	"101771699"	"101768610"
"12434"	"TMSB15B"	"thymosin beta 15B"	"001"	"NM_194324.2"	"NP_919305.2"	"-114"	"552"	"138"	"103217200"	"103220563"
"12435"	"TMTC1"	"transcript variant 1"	"002"	"NM_001193451.1"	"NP_001180380.1"	"-59"	"8682"	"2649"	"29936743"	"29653746"
"12436"	"TMTC2"	"transmembrane and tetratricopeptide repeat containing 2"	"002"	"NM_152588.1"	"NP_689801.1"	"-432"	"4408"	"2511"	"83080934"	"83528065"
"12437"	"TMTC4"	"transcript variant 1"	"002"	"NM_032813.2"	"NP_116202.2"	"-313"	"3441"	"2283"	"101327103"	"101256090"
"12438"	"TMUB1"	"transcript variant 1"	"002"	"NM_031434.3"	"NP_113622.1"	"-593"	"1205"	"741"	"150780413"	"150778172"
"12439"	"TMX1"	"thioredoxin-related transmembrane protein 1"	"001"	"NM_030755.4"	"NP_110382.3"	"-125"	"3979"	"843"	"51706886"	"51724373"
"12440"	"TMX2-CTNND1"	"TMX2-CTNND1 readthrough (NMD candidate)"	"001"	"NR_037646.1"	""	"1"	"6251"	"6251"	"57479995"	"57586652"
"12441"	"TMX3"	"thioredoxin-related transmembrane protein 3"	"001"	"NM_019022.3"	"NP_061895.3"	"-135"	"4610"	"1365"	"66382353"	"66340925"
"12442"	"TMX4"	"thioredoxin-related transmembrane protein 4"	"001"	"NM_021156.2"	"NP_066979.2"	"-133"	"2235"	"1050"	"8000393"	"7961713"
"12443"	"TNF"	"tumor necrosis factor"	"001"	"NM_000594.3"	"NP_000585.2"	"-175"	"1501"	"702"	"31543344"	"31546113"
"12444"	"TNFAIP1"	"tumor necrosis factor, alpha-induced protein 1 (endothelial)"	"001"	"NM_021137.4"	"NP_066960.1"	"-449"	"3360"	"951"	"26662548"	"26674035"
"12445"	"TNFAIP2"	"tumor necrosis factor, alpha-induced protein 2"	"004"	"NM_006291.2"	"NP_006282.2"	"-131"	"4044"	"1965"	"103592664"	"103603776"
"12446"	"TNFAIP3"	"transcript variant 2"	"002"	"NM_001270507.1"	"NP_001257436.1"	"-346"	"4368"	"2373"	"138188325"	"138204451"
"12447"	"TNFAIP8"	"transcript variant 1"	"003"	"NM_014350.2"	"NP_055165.2"	"-190"	"1815"	"597"	"118691596"	"118730294"
"12448"	"TNFAIP8L1"	"transcript variant 2"	"001"	"NM_152362.2"	"NP_689575.2"	"-118"	"3699"	"561"	"4639527"	"4655580"
"12449"	"TNFAIP8L2"	"tumor necrosis factor, alpha-induced protein 8-like 2"	"002"	"NM_024575.4"	"NP_078851.2"	"-126"	"1052"	"555"	"151129105"	"151132225"
"12450"	"TNFAIP8L3"	"tumor necrosis factor, alpha-induced protein 8-like 3"	"001"	"NM_207381.2"	"NP_997264.2"	"-100"	"2159"	"879"	"51397473"	"51348798"
"12451"	"TNFRSF1A"	"tumor necrosis factor receptor superfamily, member 1A"	"001"	"NM_001065.3"	"NP_001056.1"	"-303"	"1923"	"1368"	"6451283"	"6437923"
"12452"	"TNFRSF1B"	"tumor necrosis factor receptor superfamily, member 1B"	"002"	"NM_001066.2"	"NP_001057.1"	"-89"	"3586"	"1386"	"12227060"	"12269277"
"12453"	"TNFRSF4"	"tumor necrosis factor receptor superfamily, member 4"	"001"	"NM_003327.3"	"NP_003318.1"	"-41"	"1063"	"834"	"1149548"	"1146706"
"12454"	"TNFRSF6B"	"tumor necrosis factor receptor superfamily, member 6b, decoy"	"001"	"NM_003823.3"	"NP_003814.1"	"-117"	"1038"	"903"	"62328004"	"62330051"
"12455"	"TNFRSF8"	"transcript variant 1"	"001"	"NM_001243.3"	"NP_001234.2"	"-222"	"3464"	"1788"	"12123434"	"12204264"
"12456"	"TNFRSF9"	"tumor necrosis factor receptor superfamily, member 9"	"001"	"NM_001561.5"	"NP_001552.2"	"-261"	"5732"	"768"	"8003225"	"7975931"
"12457"	"TNFRSF10B"	"transcript variant 2"	"002"	"NM_147187.2"	"NP_671716.2"	"-293"	"3774"	"1236"	"22926700"	"22877646"
"12458"	"TNFRSF10C"	"tumor necrosis factor receptor superfamily, member 10c, decoy without an intracellular domain"	"001"	"NM_003841.3"	"NP_003832.2"	"-308"	"1186"	"780"	"22960327"	"22974950"
"12459"	"TNFRSF10D"	"tumor necrosis factor receptor superfamily, member 10d, decoy with truncated death domain"	"001"	"NM_003840.4"	"NP_003831.2"	"-95"	"3443"	"1161"	"23021543"	"22993101"
"12460"	"TNFRSF11A"	"transcript variant 2"	"002"	"NM_001270949.1"	"NP_001257878.1"	"-66"	"3743"	"792"	"59992520"	"60054943"
"12461"	"TNFRSF12A"	"tumor necrosis factor receptor superfamily, member 12A"	"001"	"NM_016639.2"	"NP_057723.1"	"-86"	"947"	"390"	"3070313"	"3072384"
"12462"	"TNFRSF13B"	"tumor necrosis factor receptor superfamily, member 13B"	"001"	"NM_012452.2"	"NP_036584.1"	"-13"	"1345"	"882"	"16875402"	"16842398"
"12463"	"TNFRSF13C"	"tumor necrosis factor receptor superfamily, member 13C"	"001"	"NM_052945.3"	"NP_443177.1"	"-44"	"890"	"555"	"42322821"	"42321036"
"12464"	"TNFRSF14"	"tumor necrosis factor receptor superfamily, member 14"	"003"	"NM_003820.2"	"NP_003811.2"	"-299"	"1408"	"852"	"2487805"	"2495268"
"12465"	"TNFRSF17"	"tumor necrosis factor receptor superfamily, member 17"	"001"	"NM_001192.2"	"NP_001183.2"	"-218"	"776"	"555"	"12058964"	"12061925"
"12466"	"TNFRSF18"	"transcript variant 1"	"004"	"NM_004195.2"	"NP_004186.1"	"-138"	"1062"	"726"	"1142089"	"1138888"
"12467"	"TNFRSF19"	"transcript variant 1"	"006"	"NM_018647.3"	"NP_061117.2"	"-204"	"1421"	"1272"	"24153499"	"24243412"
"12468"	"TNFRSF25"	"transcript variant 1"	"008"	"NM_148965.1"	"NP_683866.1"	"-88"	"1564"	"1281"	"6526255"	"6521211"
"12469"	"TNFSF4"	"tumor necrosis factor (ligand) superfamily, member 4"	"001"	"NM_003326.3"	"NP_003317.1"	"-156"	"3337"	"552"	"173176471"	"173152870"
"12470"	"TNFSF9"	"tumor necrosis factor (ligand) superfamily, member 9"	"001"	"NM_003811.3"	"NP_003802.1"	"-38"	"1627"	"765"	"6531010"	"6535939"
"12471"	"TNFSF10"	"transcript variant 2"	"001"	"NM_001190942.1"	"NP_001177871.1"	"-123"	"1682"	"306"	"172241297"	"172223298"
"12472"	"TNFSF11"	"transcript variant 1"	"002"	"NM_003701.3"	"NP_003692.1"	"-149"	"2049"	"954"	"43148291"	"43182149"
"12473"	"TNFSF12-TNFSF13"	"TNFSF12-TNFSF13 readthrough"	"001"	"NM_172089.3"	"NP_742086.1"	"-96"	"1768"	"993"	"7452375"	"7464925"
"12474"	"TNFSF13B"	"transcript variant 2"	"003"	"NM_001145645.2"	"NP_001139117.1"	"-267"	"2347"	"801"	"108921977"	"108960832"
"12475"	"TNFSF14"	"transcript variant 1"	"003"	"NM_003807.3"	"NP_003798.2"	"-382"	"2512"	"723"	"6670599"	"6663148"
"12476"	"TNFSF15"	"transcript variant 1"	"001"	"NM_005118.3"	"NP_005109.2"	"-116"	"6573"	"756"	"117568408"	"117546915"
"12477"	"TNFSF18"	"tumor necrosis factor (ligand) superfamily, member 18"	"001"	"NM_005092.3"	"NP_005083.2"	"-1"	"747"	"600"	"173020103"	"173010360"
"12478"	"TNIP1"	"transcript variant 5"	"007"	"NM_006058.4"	"NP_006049.3"	"-241"	"2681"	"1911"	"150460645"	"150409504"
"12479"	"TNIP2"	"transcript variant 1"	"001"	"NM_024309.3"	"NP_077285.3"	"-87"	"1887"	"1290"	"2758103"	"2743387"
"12480"	"TNIP3"	"transcript variant 1"	"003"	"NM_024873.5"	"NP_079149.3"	"-215"	"2201"	"978"	"122085495"	"122052563"
"12481"	"TNK2"	"transcript variant 1"	"009"	"NM_005781.4"	"NP_005772.3"	"-543"	"3933"	"3117"	"195635880"	"195590236"
"12482"	"TNKS"	"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase"	"002"	"NM_003747.2"	"NP_003738.2"	"-5"	"9594"	"3984"	"9413445"	"9639856"
"12483"	"TNKS1BP1"	"tankyrase 1 binding protein 1, 182kDa"	"001"	"NM_033396.2"	"NP_203754.2"	"-165"	"5655"	"5190"	"57092413"	"57067103"
"12484"	"TNKS2"	"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2"	"001"	"NM_025235.3"	"NP_079511.1"	"-297"	"5977"	"3501"	"93558151"	"93625232"
